"ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"BP","GO:0045071","negative regulation of viral genome replication","16/2331","59/17913",0.00285604733928058,0.0382580523129994,0.0334731481223339,"OASL/APOBEC3A/OAS1/BST2/EIF2AK2/PLSCR1/OAS3/ZC3H12A/IFIT1/RSAD2/APOBEC3G/ZC3HAV1/MPHOSPH8/IFIT5/IFITM1/PARP10",16
"BP","GO:0070059","intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress","16/2331","59/17913",0.00285604733928058,0.0382580523129994,0.0334731481223339,"PMAIP1/PTPN2/BRSK2/PPP1R15A/CHAC1/HSPA1A/MAP3K5/DNAJC10/ITPR1/TRAF2/ATP2A1/CEBPB/NCK1/SIRT1/TXNDC12/XBP1",16
"BP","GO:2000403","positive regulation of lymphocyte migration","11/2331","34/17913",0.00286796069323219,0.0383305222809762,0.0335365543290237,"CXCL10/ADAM8/XCL1/ITGA4/SPN/CXCL13/CCR2/DOCK8/TNFSF14/WNT5A/AIF1",11
"BP","GO:0051047","positive regulation of secretion","73/2331","409/17913",0.00290851321987084,0.038784563162712,0.0339338086786073,"IGHD/CASR/NOD2/CRTAM/CACNA1D/CD244/PTPN22/ITGB2/SYTL4/SYT4/ADAM8/NTSR1/SPP1/IL1B/CASP1/HLA-F/ACHE/RAB27A/CD274/CFTR/CD2/HAVCR2/OSM/UNC13D/C1QTNF3/HLA-E/RASGRP1/VSNL1/IL10/IL4R/ORM1/CD33/TNFRSF11A/ABAT/TRPV4/FCER1G/RIPK2/PANX1/CARTPT/IL2/TSLP/DOC2B/TGFB3/INHBA/ORM2/IFIH1/SERP1/TCF7L2/WNT5A/HMHB1/LPL/CPB2/MMP8/IL33/ITGAM/TACR1/MYB/SAA1/SYT7/PTAFR/AIF1/PTGER4/RAB8B/TRPM4/DRD2/AGTR2/CLEC5A/MDK/SMPD3/FGR/IL1RAP/PRKCZ/XBP1",73
"BP","GO:0070206","protein trimerization","15/2331","54/17913",0.00296591220045249,0.0394606918949593,0.0345253745277812,"CD74/TRIM22/C1QTNF3/CD247/ASIC1/SLC1A5/ALOX5AP/HLA-G/COL1A1/NUP62/OTC/TRAF2/COL1A2/TRIM21/LCN2",15
"BP","GO:0015698","inorganic anion transport","32/2331","150/17913",0.00301812682363549,0.0400649538254675,0.0350540618989812,"CASR/GPR89B/SLC4A1/CLCN1/FXYD3/CFTR/ROS1/CLIC6/LRRC8E/AQP6/CLIC4/PRKG2/CLCA3P/SLC22A6/CLCA4/SLC1A4/GABRB2/SLC5A5/SLC34A2/SLC4A5/SLC4A3/ANO9/GABRD/SLC25A10/RACGAP1/LRRC8D/GABRR2/SLC26A3/APOL1/PTAFR/CEBPB/GLRB",32
"BP","GO:0010818","T cell chemotaxis","9/2331","25/17913",0.00302746198019761,0.0400985638455836,0.0350834683405986,"CXCL10/PIK3CG/CXCL11/XCL1/CXCL13/CCR2/GPR183/TNFSF14/WNT5A",9
"BP","GO:0050871","positive regulation of B cell activation","18/2331","70/17913",0.00305156560586769,0.04032719210983,0.0352835022495772,"NOD2/CD74/PTPRC/CD27/CD28/NCKAP1L/TBX21/CD40/GPR183/TLR9/MAD2L2/PAXIP1/ATP11C/IL2/VAV3/STAT6/STAT5B/XBP1",18
"BP","GO:0046209","nitric oxide metabolic process","20/2331","81/17913",0.00309834894787592,0.0407626533454925,0.0356645006946525,"ITGB2/IL1B/KLRK1/ACP5/CLU/ZC3H12A/IL10/HSP90AB1/SLC7A2/HSP90AA1/HBB/POR/ICAM1/MMP8/CX3CR1/AIF1/RGN/AGTR2/GCH1/NOS3",20
"BP","GO:0046849","bone remodeling","20/2331","81/17913",0.00309834894787592,0.0407626533454925,0.0356645006946525,"GPR55/ADAM8/GREM1/LRRK1/GDF5/TNFAIP3/IL20RA/TNFRSF11A/CARTPT/RAC2/TGFB3/MC4R/SNX10/CSK/TMEM119/SYT7/WNT16/CTSK/MDK/CALCA",20
"BP","GO:0052547","regulation of peptidase activity","71/2331","398/17913",0.00333212821994987,0.0437406764551994,0.0382700648213209,"FASLG/EPHA7/P2RX1/BIRC3/PCOLCE2/CD27/LCK/PMAIP1/CST7/A2ML1/UMODL1/SERPINB4/CASP1/LAMP3/PAX2/CR1/PSMB9/SIAH2/SERPINB13/BST2/PRR7/SEMG1/TNFAIP8/CPAMD8/PLAUR/PAPLN/RFFL/SERPINB6/TIMP1/CDKN2D/PSMB8/A2M/SERPINB3/TNFSF14/WFDC6/TNFRSF10A/RIPK2/WFDC1/WFIKKN2/BCL10/MAP3K5/WFDC2/POR/SFRP2/LYN/EPPIN/ITIH2/ACER2/PCOLCE/TRAF2/WNT9A/TFAP4/PCSK1N/SPINK6/WFIKKN1/EPHA4/RENBP/CARD16/TRIAP1/SMR3A/CRB2/C4B/THBS1/CRIM1/NAIP/SIRT1/F3/R3HDML/HSPD1/VTN/SMR3B",71
"BP","GO:0006809","nitric oxide biosynthetic process","19/2331","76/17913",0.00334666428964143,0.043833865162548,0.038351598491119,"ITGB2/IL1B/KLRK1/ACP5/CLU/ZC3H12A/IL10/HSP90AB1/SLC7A2/HSP90AA1/HBB/ICAM1/MMP8/CX3CR1/AIF1/RGN/AGTR2/GCH1/NOS3",19
"BP","GO:0035743","CD4-positive, alpha-beta T cell cytokine production","8/2331","21/17913",0.0034255189377997,0.0447647498684102,0.0391660581867986,"TBX21/IL1B/XCL1/RSAD2/IL18RAP/IL18R1/PRKCZ/IL12A",8
"BP","GO:2000401","regulation of lymphocyte migration","16/2331","60/17913",0.00343292618604028,0.0447647498684102,0.0391660581867986,"CXCL10/ADAM8/XCL1/ITGA4/SPN/CXCL13/KLRK1/CCR2/DOCK8/TNFSF14/CCL2/WNT5A/MSN/CD200R1/AIRE/AIF1",16
"BP","GO:0032689","negative regulation of interferon-gamma production","10/2331","30/17913",0.00345288308327834,0.0449255913749284,0.0393067833739528,"XCL1/CD274/HAVCR2/CD96/ZC3H12A/IL10/LILRB1/INHBA/IL33/SCGB1A1",10
"BP","GO:0033673","negative regulation of kinase activity","47/2331","244/17913",0.00353662372224197,0.0459137890284012,0.0401713879324447,"RHOH/LAX1/PTPRC/PTPN22/SOCS3/IL1B/WARS/PTPN2/RGS2/DUSP4/PTPRT/HMGCR/TNFAIP3/RUBCN/CDKN2D/SERPINB3/CEBPA/CDKN2C/ILK/MYCNOS/SFRP2/PLK1/LYN/RPTOR/FOXA2/NUP62/CASP3/NR2F2/TFAP4/TAF7/EPHB2/BMP4/YWHAG/CD300A/CSK/DUSP1/GCKR/CHORDC1/GADD45A/NCK1/SIRT1/RGN/ADAR/IBTK/SOCS5/PRKAR1B/CBLC",47
"BP","GO:0031663","lipopolysaccharide-mediated signaling pathway","15/2331","55/17913",0.00359650201759388,0.0463846452772392,0.0405833545645339,"PTPN22/IL1B/CD6/IRAK2/TNFAIP3/HCK/RIPK2/CCL2/BCL10/LYN/CX3CL1/CD180/PTAFR/CARD16/NOS3",15
"BP","GO:0032722","positive regulation of chemokine production","15/2331","55/17913",0.00359650201759388,0.0463846452772392,0.0405833545645339,"CD74/IL1B/HAVCR2/EIF2AK2/TLR7/IL4R/TLR9/TRPV4/RIPK2/TSLP/WNT5A/LPL/HMOX1/IL33/AIF1",15
"BP","GO:0061844","antimicrobial humoral immune response mediated by antimicrobial peptide","15/2331","55/17913",0.00359650201759388,0.0463846452772392,0.0405833545645339,"PGLYRP1/HIST1H2BJ/KLK3/KLK5/ELANE/SEMG1/CAMP/HIST2H2BE/BPIFA1/GNLY/KLK7/KRT6A/HIST1H2BC/HIST1H2BK/RNASE6",15
"BP","GO:0033604","negative regulation of catecholamine secretion","6/2331","13/17913",0.00365333070835486,0.0466748984074006,0.0408373059664343,"CHGA/ADRA2A/SYT4/ABAT/DRD2/AGTR2",6
"BP","GO:0043374","CD8-positive, alpha-beta T cell differentiation","6/2331","13/17913",0.00365333070835486,0.0466748984074006,0.0408373059664343,"EOMES/IRF1/RUNX3/NCKAP1L/PAX1/CBFB",6
"BP","GO:1902713","regulation of interferon-gamma secretion","6/2331","13/17913",0.00365333070835486,0.0466748984074006,0.0408373059664343,"CD244/PTPN22/CD2/ZC3H12A/RASGRP1/HMHB1",6
"BP","GO:0048525","negative regulation of viral process","23/2331","99/17913",0.00366532034221325,0.0466748984074006,0.0408373059664343,"STAT1/OASL/APOBEC3A/OAS1/BST2/EIF2AK2/PLSCR1/OAS3/ZC3H12A/IFIT1/TRIM14/TRIM26/RSAD2/APOBEC3G/ZC3HAV1/MPHOSPH8/TRIM59/TFAP4/IFIT5/IFITM1/PARP10/TRIM21/TRIM11",23
"BP","GO:0002643","regulation of tolerance induction","7/2331","17/17913",0.00369678712829257,0.0466748984074006,0.0408373059664343,"CD3E/CD274/PDCD1/HAVCR2/HLA-G/LILRB2/IDO1",7
"BP","GO:0042095","interferon-gamma biosynthetic process","7/2331","17/17913",0.00369678712829257,0.0466748984074006,0.0408373059664343,"TLR7/EBI3/TLR9/LILRB1/INHBA/CD276/IL27",7
"BP","GO:0043373","CD4-positive, alpha-beta T cell lineage commitment","7/2331","17/17913",0.00369678712829257,0.0466748984074006,0.0408373059664343,"IRF4/LY9/SLAMF6/TBX21/SPN/BATF/STAT6",7
"BP","GO:0044110","growth involved in symbiotic interaction","7/2331","17/17913",0.00369678712829257,0.0466748984074006,0.0408373059664343,"LTA/IRF8/PGLYRP1/ELANE/CAMP/IL10/MPO",7
"BP","GO:0044116","growth of symbiont involved in interaction with host","7/2331","17/17913",0.00369678712829257,0.0466748984074006,0.0408373059664343,"LTA/IRF8/PGLYRP1/ELANE/CAMP/IL10/MPO",7
"BP","GO:0070423","nucleotide-binding oligomerization domain containing signaling pathway","11/2331","35/17913",0.00369819775301257,0.0466748984074006,0.0408373059664343,"NOD2/BIRC3/PTPN22/IRAK2/TNFAIP3/OTULIN/HSPA1A/RIPK2/HSPA1B/UBB/RELA",11
"BP","GO:0050732","negative regulation of peptidyl-tyrosine phosphorylation","14/2331","50/17913",0.00372537093930817,0.0467995983874171,0.0409464098190768,"PTPRC/SOCS3/PTPN2/LRRK1/SAMSN1/PARP14/SEMA4D/SFRP2/DMTN/CD300A/IBTK/SOCS5/CBLC/PRKCZ",14
"BP","GO:0007259","JAK-STAT cascade","30/2331","140/17913",0.00372810580252216,0.0467995983874171,0.0409464098190768,"IL24/PTPRC/STAT1/PARP9/TNFRSF18/JAK3/SOCS3/PTPN2/CCR2/IL6ST/OSM/PARP14/IFNAR2/CD40/NMI/IL10/HCLS1/IFNL1/CCL2/IL2/TSLP/BCL3/IL10RA/CRLF3/LYN/CD300A/STAT5B/EPO/SOCS5/IL12A",30
"BP","GO:0034767","positive regulation of ion transmembrane transport","32/2331","152/17913",0.00373983896173625,0.0467995983874171,0.0409464098190768,"CXCL10/KCNC1/CXCL9/GALR2/CTSS/NTSR1/CXCL11/XCL1/WNK3/CFTR/CCR2/CACNG2/GLRX/BDKRB1/STAC3/KCNH2/CACNB3/CCL2/CASQ1/GJC2/CX3CL1/SLC9A3R1/HSPA2/EPHB2/RGS9/PIRT/ANK2/PTAFR/CALCR/RGN/KCNE1/APLNR",32
"BP","GO:1903707","negative regulation of hemopoiesis","32/2331","152/17913",0.00373983896173625,0.0467995983874171,0.0409464098190768,"IRF1/RUNX3/CD74/GPR55/TBX21/JAK3/LAG3/NCAPG2/PTPN2/FCGR2B/MEIS1/ZC3H12A/IL4R/HOXB8/IFNL1/CARTPT/HLA-G/LILRB1/DPF2/IL2/INHBA/LYN/CTLA4/BMP4/LEO1/STAT5B/SMAD7/LILRB4/CBFB/MDK/SOCS5/LRRC17",32
"BP","GO:0071470","cellular response to osmotic stress","12/2331","40/17913",0.00380256799135057,0.0474837621631785,0.0415450057752597,"RELB/LRRC8E/SERPINB6/DYSF/TRPV4/MAPK10/AQP5/CASP3/LRRC8D/MYLK/EPO/BDKRB2",12
"CC","GO:0042611","MHC protein complex","21/2415","25/18678",1.53296746107772e-15,7.31161623376698e-13,6.60930081112669e-13,"HLA-DOB/CD74/HLA-DRB1/HLA-DPA1/HLA-DQB2/HLA-DRA/HLA-DPB1/HLA-DQA1/HLA-B/HLA-F/HLA-DMA/B2M/HLA-E/HLA-A/HLA-G/HLA-DQB1/HLA-C/HLA-DOA/HLA-DQA2/HLA-DMB/HLA-DRB5",21
"CC","GO:0072562","blood microparticle","57/2415","147/18678",2.34722832544686e-15,7.31161623376698e-13,6.60930081112669e-13,"IGHG4/IGHV3-23/IGLV3-25/IGLV3-21/IGKV3-20/IGLC3/IGHG3/IGHG1/IGHV3-13/IGLV1-47/IGHG2/IGKV2D-28/IGKV4-1/IGKV2-30/IGKV1-17/IGKV1-39/IGHA1/IGHD/HSPA6/IGHV3-7/IGKV1D-33/JCHAIN/IGKV3-15/IGKV3D-11/IGKV1-5/ACTC1/SLC4A1/HBE1/CFB/IGLC2/CP/HBD/C8G/HBG2/CLU/C4BPA/BCHE/HBA1/HP/A2M/IGHM/ORM1/HSPA1A/HSPA8/HBB/ORM2/TMPRSS13/MSN/ITIH2/HSPA2/HBA2/TF/APOL1/FCN2/C4B/HSPA1B/VTN",57
"CC","GO:0042613","MHC class II protein complex","14/2415","16/18678",3.28132512742009e-11,6.81421851460905e-09,6.15968050234999e-09,"HLA-DOB/CD74/HLA-DRB1/HLA-DPA1/HLA-DQB2/HLA-DRA/HLA-DPB1/HLA-DQA1/HLA-DMA/HLA-DQB1/HLA-DOA/HLA-DQA2/HLA-DMB/HLA-DRB5",14
"CC","GO:0098552","side of membrane","90/2415","359/18678",2.48109334444647e-10,3.86430288397537e-08,3.49311826126016e-08,"CD79A/CXCL10/FASLG/IL2RG/P2RX1/CD8A/CD74/HLA-DRB1/PTPRC/CXCL9/CD3E/TGM3/HLA-DPA1/HLA-DQB2/CEACAM5/CD244/IL2RB/CD28/HLA-DRA/PTPN22/ITGB2/FCGR3A/SLC4A1/CCR5/HLA-DPB1/UMODL1/NTSR1/SEMA7A/HLA-DQA1/LAG3/HLA-B/KLRD1/EEF1A2/RGS2/FCGR2B/HLA-F/NRCAM/CD5/CD83/PDCD1/CD2/RGS1/CD69/B2M/HCK/HLA-E/STAC3/CD40/LITAF/ADGRE1/ICOS/HLA-A/TNFRSF9/SERPINA5/SPTA1/ASPSCR1/GP1BA/RGS8/CD33/FCRL6/TNFRSF11A/AJAP1/HLA-G/HLA-DQB1/LILRB1/TAPBP/KCNAB2/HSPA8/BDH1/MAP3K5/HLA-C/TRAF3/CTLA4/CD276/RACGAP1/TRAF2/ICAM1/ITGB1/TF/ITGAM/DSG1/RASA3/HLA-DQA2/SCNN1B/THBS1/F3/EFNA5/CCR1/TGFBR3/HLA-DRB5",90
"CC","GO:0071556","integral component of lumenal side of endoplasmic reticulum membrane","17/2415","29/18678",8.28010427199982e-09,8.59750826909315e-07,7.77167681670159e-07,"CD74/HLA-DRB1/HLA-DPA1/HLA-DQB2/HLA-DRA/HLA-DPB1/HLA-DQA1/HLA-B/HLA-F/HLA-E/HLA-A/HLA-G/HLA-DQB1/TAPBP/HLA-C/HLA-DQA2/HLA-DRB5",17
"CC","GO:0098553","lumenal side of endoplasmic reticulum membrane","17/2415","29/18678",8.28010427199982e-09,8.59750826909315e-07,7.77167681670159e-07,"CD74/HLA-DRB1/HLA-DPA1/HLA-DQB2/HLA-DRA/HLA-DPB1/HLA-DQA1/HLA-B/HLA-F/HLA-E/HLA-A/HLA-G/HLA-DQB1/TAPBP/HLA-C/HLA-DQA2/HLA-DRB5",17
"CC","GO:0098797","plasma membrane protein complex","100/2415","451/18678",2.90452226794001e-08,2.58502481846661e-06,2.33672092232767e-06,"CD79A/HLA-DOB/KCNC1/CD8A/CD74/HLA-DRB1/SKAP1/ITGAD/CD3E/HLA-DPA1/CACNA1D/HLA-DQB2/IL2RB/HLA-DRA/ITGB2/ADAM8/HLA-DPB1/OLFM2/HCN1/HLA-DQA1/HLA-B/CD3D/ITGA4/HLA-F/CD8B/HLA-DMA/CD6/KCNQ3/ITGAL/CSF2RB/CD3G/ITGB7/ZAP70/IL6ST/B2M/CACNG2/KCNMB2/KCNJ14/CD247/C8G/TSPAN32/KCNK2/HLA-E/STAC3/CD40/CNTNAP2/KCNH2/CACNB3/TRAT1/HLA-A/APBB1IP/EVC2/ITGA11/IFNL1/HCN4/HLA-G/HLA-DQB1/ITGAX/KCNAB2/IL18RAP/VWC2/GJC2/NCF1/HLA-C/GRIN2D/NCF2/TRAF3/LYN/HSPA2/CACNG1/CATSPER2/CASP3/TRAF2/SCN4B/ITGB1/TF/HLA-DOA/ITGAM/GJB1/IL18R1/KCNA2/SCN4A/CATSPER3/HLA-DQA2/ATP1B4/SMAD7/CALCR/RAMP1/IFNLR1/HCN2/KCNE1/CACNA1F/ABCG5/VTN/KCNJ8/TGFBR3/HLA-DMB/GLRB/HLA-DRB5/SORBS1",100
"CC","GO:0043235","receptor complex","71/2415","292/18678",7.14590676864822e-08,5.5648748960848e-06,5.0303422647721e-06,"CD79A/FCRL5/CD8A/CD74/GPR84/OLR1/SKAP1/ITGAD/TAS1R3/CD3E/ADRA2A/IL2RB/ITGB2/OLFM2/KLRD1/CD3D/ITGA4/CD8B/CD6/ITGAL/CSF2RB/CD3G/SLITRK5/ITPR2/KLRC2/ITGB7/ZAP70/IL6ST/B2M/CACNG2/CD247/TLR7/TSPAN32/CD40/NTRK1/RFFL/TRAT1/PLXNA4/HSP90AB1/IL4R/GABRB2/APBB1IP/ITGA11/IFNL1/ITGAX/IL18RAP/VWC2/KLRC1/GRIN2D/TRAF3/VDR/LYN/PLXNA2/PKD2L1/TRAF2/CD200R1/ITGB1/TF/ITGAM/INSRR/IL18R1/TNFRSF1B/VIPR1/CALCR/RAMP1/VLDLR/IFNLR1/HSPD1/ABCG5/TGFBR3/SORBS1",71
"CC","GO:0009897","external side of plasma membrane","52/2415","199/18678",3.70913323636184e-07,2.5675444513927e-05,2.32091962743109e-05,"CD79A/CXCL10/FASLG/IL2RG/P2RX1/CD8A/CD74/PTPRC/CXCL9/CD3E/CEACAM5/CD244/IL2RB/CD28/ITGB2/FCGR3A/CCR5/UMODL1/SEMA7A/LAG3/KLRD1/FCGR2B/NRCAM/CD5/CD83/PDCD1/CD2/CD69/B2M/CD40/ADGRE1/ICOS/TNFRSF9/SERPINA5/GP1BA/CD33/FCRL6/TNFRSF11A/LILRB1/MAP3K5/CTLA4/CD276/ICAM1/ITGB1/TF/ITGAM/SCNN1B/THBS1/F3/EFNA5/CCR1/TGFBR3",52
"CC","GO:0042101","T cell receptor complex","11/2415","17/18678",9.65741298603779e-07,6.01656829030155e-05,5.43864836582128e-05,"CD8A/SKAP1/CD3E/CD3D/CD8B/CD6/CD3G/ZAP70/CD247/TRAT1/APBB1IP",11
"CC","GO:0098802","plasma membrane receptor complex","42/2415","153/18678",1.18854742049279e-06,6.73150039060914e-05,6.08490784654201e-05,"CD79A/CD8A/SKAP1/ITGAD/CD3E/IL2RB/ITGB2/OLFM2/CD3D/ITGA4/CD8B/CD6/ITGAL/CSF2RB/CD3G/ITGB7/ZAP70/IL6ST/B2M/CACNG2/CD247/TSPAN32/CD40/TRAT1/APBB1IP/ITGA11/IFNL1/ITGAX/IL18RAP/VWC2/GRIN2D/TRAF3/LYN/TRAF2/ITGB1/TF/ITGAM/IL18R1/CALCR/RAMP1/IFNLR1/SORBS1",42
"CC","GO:0070820","tertiary granule","41/2415","164/18678",1.93740037490381e-05,0.00100583369463756,0.000909218596994333,"GPR84/OLR1/PGLYRP1/NCKAP1L/ITGB2/ADAM8/CTSS/LAIR1/CR1/CRISP3/SNAP23/SIGLEC14/B2M/OLFM4/CAMP/LRG1/DOK3/CD53/HP/SERPINB6/ORM1/CD33/FCER1G/TCN1/ITGAX/DSC1/KCNAB2/TBC1D10C/HBB/GGH/ARL8A/CNN2/FLG2/CD300A/MMP8/ITGAM/DSG1/LILRB2/PTAFR/SIGLEC5/CLEC5A",41
"CC","GO:0035580","specific granule lumen","20/2415","62/18678",6.37388082247413e-05,0.00305455980953952,0.00276115485022159,"DOCK2/PGLYRP1/RAB27A/ELANE/BPI/CRISP3/B2M/OLFM4/CAMP/LRG1/FRK/HP/ORM1/TCN1/ORM2/GGH/NEU1/CNN2/MMP8/LCN2",20
"CC","GO:0071682","endocytic vesicle lumen","10/2415","20/18678",6.87574203053951e-05,0.00305970520359008,0.00276580600476589,"PGLYRP1/HBA1/HP/HSP90AA1/HBB/MPO/GNLY/HBA2/SAA1/HSPH1",10
"CC","GO:0030134","COPII-coated ER to Golgi transport vesicle","21/2415","69/18678",0.000109144906716041,0.00453315179227289,0.00409772105916363,"SERPINA1/F5/CD74/HLA-DRB1/HLA-DPA1/HLA-DQB2/HLA-DRA/HLA-DPB1/HLA-DQA1/HLA-B/HLA-F/B2M/HLA-E/HLA-A/HLA-G/HLA-DQB1/HLA-C/AREG/GOLGA2/HLA-DQA2/HLA-DRB5",21
"CC","GO:0012507","ER to Golgi transport vesicle membrane","18/2415","55/18678",0.000118587340047987,0.00460633875205741,0.00416387806429114,"CD74/HLA-DRB1/HLA-DPA1/HLA-DQB2/HLA-DRA/HLA-DPB1/HLA-DQA1/HLA-B/HLA-F/B2M/HLA-E/HLA-A/HLA-G/HLA-DQB1/HLA-C/AREG/HLA-DQA2/HLA-DRB5",18
"CC","GO:0098636","protein complex involved in cell adhesion","13/2415","33/18678",0.000125694636894022,0.00460633875205741,0.00416387806429114,"ITGAD/CD28/ITGB2/ITGA4/ITGAL/ITGB7/TSPAN32/ITGA11/ITGAX/LYN/CTLA4/ITGB1/ITGAM",13
"CC","GO:0030139","endocytic vesicle","59/2415","289/18678",0.0002200509829916,0.00761620902243148,0.00688463601757344,"TAP1/CD74/HLA-DRB1/PGLYRP1/HLA-DPA1/HLA-DQB2/HLA-DRA/ADAM8/HLA-DPB1/HLA-DQA1/MARCO/TAP2/HLA-B/HLA-F/FMNL1/WNT3/SNAP23/B2M/CACNG2/SFTPC/TLR7/ATP6V0E2/HLA-E/AMN/HBA1/HP/HLA-A/WNT6/TLR9/DYSF/MPEG1/HSP90AA1/HLA-G/HLA-DQB1/TAPBP/RAC2/NCF1/WNT4/HLA-C/HBB/NCF2/RAB9B/WNT5A/MPO/CTLA4/GNLY/HBA2/TF/SAA1/SYT7/HLA-DQA2/VPS11/HSPH1/TYRP1/RAB8B/DRD2/UBB/NOS3/HLA-DRB5",59
"CC","GO:0001772","immunological synapse","13/2415","36/18678",0.000348216022454783,0.0114178201047016,0.010321084322067,"RHOH/GZMA/SKAP1/CD3E/LCK/CD28/CD6/HAVCR2/ZAP70/CD53/BCL10/SNX27/ICAM1",13
"CC","GO:0042581","specific granule","36/2415","160/18678",0.000560177689494797,0.0174495350277629,0.0157734244147219,"P2RX1/DOCK2/GPR84/OLR1/PGLYRP1/ITGB2/ADAM8/LAIR1/RAB27A/ITGAL/ELANE/BPI/CRISP3/SNAP23/B2M/OLFM4/MS4A3/CAMP/LRG1/CD53/PLAUR/FRK/HP/ORM1/CD33/TCN1/KCNAB2/ORM2/GGH/NEU1/CNN2/MMP8/ITGAM/TNFRSF1B/CLEC5A/LCN2",36
"CC","GO:0099055","integral component of postsynaptic membrane","28/2415","115/18678",0.000601319584349775,0.0178391476690433,0.0161256129136406,"KCNA3/EPHA7/DCC/KCNC1/P2RX1/CHRNE/NRCAM/CACNG2/LRFN4/LRFN5/PTPRO/GABRB2/FLRT3/GRIK4/LRRC4C/GABRA3/CDH10/GABRD/CHRM1/GRID1/EPHB2/CLSTN3/EPHA4/HTR5A/SLC6A9/CSPG5/DRD2/OPRD1",28
"CC","GO:0008305","integrin complex","11/2415","30/18678",0.000850100733087414,0.024073307123339,0.0217609517799888,"ITGAD/ITGB2/ITGA4/ITGAL/ITGB7/TSPAN32/ITGA11/ITGAX/LYN/ITGB1/ITGAM",11
"CC","GO:0005583","fibrillar collagen trimer","6/2415","11/18678",0.00119877452075504,0.0303675660610808,0.0274506172893102,"COL11A1/COL5A3/COL3A1/COL1A1/COL5A1/COL1A2",6
"CC","GO:0098643","banded collagen fibril","6/2415","11/18678",0.00119877452075504,0.0303675660610808,0.0274506172893102,"COL11A1/COL5A3/COL3A1/COL1A1/COL5A1/COL1A2",6
"CC","GO:0098936","intrinsic component of postsynaptic membrane","28/2415","120/18678",0.00122151787300518,0.0303675660610808,0.0274506172893102,"KCNA3/EPHA7/DCC/KCNC1/P2RX1/CHRNE/NRCAM/CACNG2/LRFN4/LRFN5/PTPRO/GABRB2/FLRT3/GRIK4/LRRC4C/GABRA3/CDH10/GABRD/CHRM1/GRID1/EPHB2/CLSTN3/EPHA4/HTR5A/SLC6A9/CSPG5/DRD2/OPRD1",28
"CC","GO:0030666","endocytic vesicle membrane","35/2415","161/18678",0.00126734625616068,0.0303675660610808,0.0274506172893102,"TAP1/CD74/HLA-DRB1/HLA-DPA1/HLA-DQB2/HLA-DRA/HLA-DPB1/HLA-DQA1/MARCO/TAP2/HLA-B/HLA-F/WNT3/SNAP23/B2M/CACNG2/ATP6V0E2/HLA-E/HLA-A/WNT6/HLA-G/HLA-DQB1/TAPBP/RAC2/WNT4/HLA-C/RAB9B/WNT5A/SYT7/HLA-DQA2/TYRP1/RAB8B/UBB/NOS3/HLA-DRB5",35
"CC","GO:0031045","dense core granule","7/2415","15/18678",0.00149118889259155,0.0344078029660939,0.0311027702743267,"SCG2/SYT4/ADAM8/STXBP5L/SYT5/SYT7/OPRD1",7
"CC","GO:0070821","tertiary granule membrane","19/2415","73/18678",0.00189567987395365,0.0421788771954688,0.0381273959610979,"GPR84/OLR1/ITGB2/ADAM8/LAIR1/SNAP23/SIGLEC14/CD53/SERPINB6/CD33/FCER1G/ITGAX/KCNAB2/CD300A/ITGAM/LILRB2/PTAFR/SIGLEC5/CLEC5A",19
"MF","GO:0003823","antigen binding","111/2252","150/16969",3.3354105270968e-65,3.10193179020002e-62,2.87898592865197e-62,"IGHV3-23/IGLV3-25/IGKV1-16/IGLV6-57/IGLV3-21/IGLV1-44/IGKV3-20/IGHV1-69/IGKV2-24/IGKV6-21/IGLV1-51/IGHV4-39/IGHG1/IGHV3-13/IGLV1-47/IGKV2D-28/IGKV4-1/IGLV2-14/IGLV2-23/IGHV3-33/IGHV2-5/IGKV2-30/IGKV1-6/IGHV1OR15-1/IGHV3-48/IGKV1-17/IGKV1-39/IGHA1/IGHD/IGLV2-11/IGKV2-28/IGHV3-7/IGKV1-9/IGLV3-19/IGLV4-60/IGHV4-59/IGLV3-9/IGHV4-34/IGKV1D-33/TAP1/IGLV1-40/IGLV3-1/IGKV1-8/IGHV3-53/IGLV7-46/IGKV3D-20/IGLV7-43/IGLV3-27/IGLV5-45/IGKV1D-8/IGKV3D-15/IGLV3-10/IGLV4-69/IGLV2-18/JCHAIN/IGKV2D-29/SLAMF1/IGKV1D-39/IGKV3D-7/IGLV8-61/TRAV29DV5/HLA-DRB1/SLC7A5/IGKV1-12/IGKV1-27/IGKV3-15/IGKV3D-11/HLA-DPA1/IGLV3-16/IGKV1-5/IGKV2D-30/HLA-DRA/IGLV9-49/HLA-DPB1/HLA-DQA1/LAG3/IGHV3-11/HLA-B/KLRD1/ITGA4/HLA-F/IGKV2-29/KLRC2/IGKV1-13/IGKV1D-17/TRGV9/IGLV1-36/IGLV10-54/HLA-E/IGHV2-70/CD40/CLEC4M/IGLV3-12/CD1D/IGLV5-37/HLA-A/IGHM/LILRA1/TRGV3/IGKV5-2/IGKV1D-43/CD48/HLA-G/HLA-DQB1/TAPBP/HLA-C/IGKV6D-21/IGLV4-3/FCN2/LILRB4/HLA-DRB5",111
