"ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"BP","GO:0071216","cellular response to biotic stimulus","60/3706","206/17913",0.0024253345098688,0.0380500151050422,0.0339118525565834,"IL10/TLR2/CSF3/LILRB2/IGFBPL1/IRF8/GFI1/IL24/NOD2/LCN2/RARA/HCK/SBNO2/IRAK2/IL6/PTPN22/HAVCR2/IL1B/CCR5/LDOC1/TNFAIP3/CD68/CCL2/ZC3H12A/LBP/TNFRSF1B/BMP6/TLR4/TREM2/LY96/KLRK1/CXCL10/SGMS1/TFPI/TLR1/PDCD4/ARG1/CD55/RELA/TNIP3/OPRK1/AICDA/LYN/CEBPB/SERPINE1/SPON2/RIPK2/AKAP8/NLRP7/ADAM9/NFKBIA/AXL/PRDX2/LILRA2/TNIP2/ATG10/ZMPSTE24/CD6/ICAM1/HMGB2",60
"BP","GO:0002448","mast cell mediated immunity","18/3706","45/17913",0.00242554852745447,0.0380500151050422,0.0339118525565834,"IL4R/FCER1G/FGR/ADGRE2/KIT/CD84/SERPINB9/PIK3CD/RASGRP1/GAB2/CD300A/MILR1/HMOX1/SNX4/LYN/SPON2/UNC13D/PIK3CG",18
"BP","GO:0043405","regulation of MAP kinase activity","88/3706","322/17913",0.00243568948026124,0.0381113765734993,0.0339665406050699,"THBS1/MAP3K14/ERN1/GADD45B/SAA1/EDN1/CXCL17/DUSP19/EDN3/NOD2/MAP3K6/FPR1/IRAK2/CXCR4/PTPRC/TRIB3/PDGFA/PTPN22/IGF1/LAX1/IL1B/PIK3R5/PIK3CB/DUSP8/MAP3K8/RGS2/KIT/TLR4/PROK2/NOD1/FGF10/UBC/PTPN1/DUSP4/IRAK3/RASGRP1/MAPK8IP3/HACD3/MST1R/KSR1/PDCD4/CD300A/SHC2/NTRK1/NOX4/ADAM8/ALK/EZH2/TRIB2/MAPK10/C5AR1/LAMTOR3/DKK1/JAK2/TENM1/CD74/HGS/GRM1/APOE/MAGED1/FZD8/BMP7/S1PR2/STK38/BIRC7/LYN/FLT3/TDGF1/HMGCR/PAK1/C1QTNF2/SHC1/RIPK2/CD40LG/ADAM9/PIK3CG/MLKL/GADD45A/PRDX2/EPHA4/MAP3K12/ERP29/AKAP13/FGF18/EPHB2/AGER/DUSP9/CD81",88
"BP","GO:1903531","negative regulation of secretion by cell","59/3706","202/17913",0.00244381799216727,0.0381410165206106,0.0339929570339056,"IL10/EDN1/OSM/ABAT/CEACAM1/PTPN22/IL1B/TNFAIP3/BTN2A2/ZC3H12A/LILRA5/TNFRSF1B/RHBDF2/VSNL1/CD84/TNFRSF1A/STXBP6/BANK1/IL1R2/HLA-F/CCR2/STXBP5L/MAP4K4/KALRN/CBARP/SIRT4/HADH/MIDN/CD300A/KLF7/HMOX1/LEP/MIR590/TMBIM6/SLC30A1/OPRK1/CD22/ANXA1/INHBB/LIF/LGR4/APOE/TRIM9/PTGER4/SRGN/HMGCR/SERPINB1/TLR8/FN1/NLRP7/IL11/ERP29/SREBF1/CD200R1/RAP1B/SERGEF/TNFRSF21/APOA1/ABR",59
"BP","GO:0045123","cellular extravasation","22/3706","59/17913",0.00245895685757257,0.0382796388158498,0.0341165033406346,"ITGB2/CCL2/SELPLG/IL1R1/PIK3CD/CCR2/ADAM8/LEP/VCAM1/MADCAM1/CCL25/ITGB7/CD177/PTGER4/PIK3CG/SPN/PLVAP/JAML/AGER/ICAM1/ABR/GCNT1",22
"BP","GO:0002701","negative regulation of production of molecular mediator of immune response","15/3706","35/17913",0.00246858628977366,0.0383320074132875,0.0341631765456253,"IL10/XCL1/TBX21/JAK3/IRAK3/BCL6/HLA-F/ARG1/HMOX1/SMAD7/TMBIM6/CD22/TGFB2/CD96/APOA1",15
"BP","GO:0002886","regulation of myeloid leukocyte mediated immunity","20/3706","52/17913",0.00248806879425359,0.0385367212234012,0.0343456265269383,"ITGB2/IL4R/FCER1G/FGR/ADGRE2/DDX21/C3/CD84/CCR2/GAB2/ITGAM/CD300A/ARG1/HMOX1/SNX4/CD177/LYN/UNC13D/HLA-E/ABR",20
"BP","GO:0006941","striated muscle contraction","51/3706","170/17913",0.00252293104144883,0.0389780103827877,0.0347389228992688,"CSRP3/MB/MYH7/TNNT2/TNNI3/MYL2/TNNI1/MYL1/MYBPC3/KLHL41/CXCR4/TNNT1/ZC3H12A/RGS2/HOMER1/CHRNB1/FLNA/FGF12/SCN4B/RYR2/CACNA1G/SUMO1/MYL3/KCND3/DLG1/MYBPH/SMAD7/DSG2/KCNE3/MYH6/PPP1R13L/TMEM38B/SCN1B/KCNJ5/CCDC78/KCNQ1/TPM1/HCN4/CALM1/ATP2A1/KCNE1/SCN2B/STAC3/PIK3CG/CACNA1C/CACNA1D/NOS1AP/GAA/TMEM38A/ACTC1/DSP",51
"BP","GO:0046545","development of primary female sexual characteristics","33/3706","100/17913",0.00268618433079973,0.0413956567653217,0.0368936360428015,"BCL2/FANCA/RETN/GDF9/MMP19/DMRTA1/EREG/ARID5B/KIT/EIF2B5/PDGFRA/ZP3/CYP19A1/BMPR1B/FOXC1/LEP/UMODL1/MMP14/INHBB/PTPRN/PTX3/PCYT1B/EIF2B4/IDH1/CEBPB/ADAMTS1/BAX/LFNG/AMH/LHX8/ADCYAP1R1/ICAM1/NUP107",33
"BP","GO:0032733","positive regulation of interleukin-10 production","14/3706","32/17913",0.00270594156920342,0.0415953530662979,0.0370716141985553,"BCL3/TLR2/IRF4/NOD2/XCL1/FCER1G/LILRA5/TLR4/TREM2/TIGIT/CD28/PRKCZ/HSPD1/CD40LG",14
"BP","GO:0031532","actin cytoskeleton reorganization","29/3706","85/17913",0.00272170120948948,0.0417327518788386,0.0371940700835127,"PLEK/CSF3/PDLIM4/HCLS1/HCK/CXADR/DAPK3/FGF7/GPR65/KIT/FLNA/FGF10/PTPN1/PDGFRA/S1PR1/MICALL2/EPS8/INSRR/ANXA1/S1PR2/MKLN1/F11R/PAK1/SHC1/ABL2/ANTXR1/AUTS2/PTK7/CAPN10",29
"BP","GO:0048247","lymphocyte chemotaxis","17/3706","42/17913",0.00273367839842889,0.0418116111039699,0.0372643529048991,"CH25H/SAA1/XCL1/SLC8B1/CCL2/KLRK1/CXCL10/PIK3CD/GPR183/CCR2/ADAM8/PADI2/TNFSF14/ADAM17/CXCL11/PIK3CG/SLC12A2",17
"BP","GO:0003231","cardiac ventricle development","41/3706","131/17913",0.00274524718289076,0.0418838460471962,0.0373287318739314,"MYH7/TNNT2/TNNI3/MYL2/TNNI1/MYBPC3/STRA6/LRP2/HIF1A/XIRP2/RBM15/FZD1/RYR2/TGFBR3/MDM4/MYL3/FOXC1/FZD2/BMPR1A/FGFR2/SMAD7/MYH6/HECTD1/ISL1/PPP1R13L/TRIP11/TGFB2/RXRA/TBX5/TPM1/HES1/CCM2L/CPE/SALL1/MDM2/PTK7/LTBP1/ZMPSTE24/PTCD2/KCNK2/DSP",41
"BP","GO:0055072","iron ion homeostasis","26/3706","74/17913",0.00278366269831413,0.0423642994733479,0.0377569331690684,"MYC/STEAP1/SLC11A1/LCN2/TFR2/HIF1A/SLC25A28/BMP6/BTBD9/CP/SLC46A1/EIF2AK1/STEAP2/HMOX1/FBXL5/B2M/TF/EPB42/NEO1/STEAP4/ATP6V1A/SLC40A1/SCARA5/PICALM/CCDC115/SKP1",26
"BP","GO:0072538","T-helper 17 type immune response","13/3706","29/17913",0.00293531239684924,0.044561392664823,0.0397150795760195,"IRF4/STAT3/PRKCQ/IL6/TBX21/SLAMF6/NFKBIZ/ZC3H12A/LY9/IL2/BATF/NFKBID/SMAD7",13
"BP","GO:0007214","gamma-aminobutyric acid signaling pathway","8/3706","14/17913",0.00299603376933889,0.0452586039526304,0.0403364650426912,"GABBR2/GABRB1/GABBR1/GABRR2/GABRB2/GABRA2/GABRB3/SLC12A2",8
"BP","GO:0019883","antigen processing and presentation of endogenous antigen","8/3706","14/17913",0.00299603376933889,0.0452586039526304,0.0403364650426912,"TAP1/TAP2/HLA-G/CD1D/HLA-F/CD74/B2M/HLA-E",8
"BP","GO:0033003","regulation of mast cell activation","16/3706","39/17913",0.00307010999288513,0.0462633816169242,0.0412319672365698,"PLSCR1/IL4R/FCER1G/FGR/ADGRE2/CD300LF/CD84/GAB2/CNR2/CD300A/MILR1/HMOX1/CD226/SNX4/LYN/UNC13D",16
"BP","GO:0002507","tolerance induction","12/3706","26/17913",0.00313974155456483,0.0470765780373803,0.0419567237717228,"LILRB2/HAVCR2/TNFAIP3/HLA-G/IRAK3/PDCD1/PHLPP1/CD3E/CCR4/IL2RA/LYN/HLA-E",12
"BP","GO:0072539","T-helper 17 cell differentiation","12/3706","26/17913",0.00313974155456483,0.0470765780373803,0.0419567237717228,"IRF4/STAT3/IL6/TBX21/SLAMF6/NFKBIZ/ZC3H12A/LY9/IL2/BATF/NFKBID/SMAD7",12
"BP","GO:0032651","regulation of interleukin-1 beta production","28/3706","82/17913",0.0031471592705604,0.0470765780373803,0.0419567237717228,"IFI16/NOD2/CCR7/IGF1/TNFAIP3/ZC3H12A/LILRA5/TLR4/NOD1/TREM2/TYROBP/CD33/ACP5/ORM2/ORM1/JAK2/ISL1/MEFV/USP50/SERPINB1/ERRFI1/TLR8/RIPK2/NLRP7/LILRA2/AIM2/APOA1/AGER",28
"BP","GO:0060048","cardiac muscle contraction","41/3706","132/17913",0.00320044883383105,0.0476987595887178,0.0425112394262931,"CSRP3/MYH7/TNNT2/TNNI3/MYL2/MYL1/MYBPC3/CXCR4/ZC3H12A/RGS2/FLNA/FGF12/SCN4B/RYR2/CACNA1G/SUMO1/MYL3/KCND3/DLG1/SMAD7/DSG2/KCNE3/MYH6/PPP1R13L/TMEM38B/SCN1B/KCNJ5/KCNQ1/TPM1/HCN4/CALM1/KCNE1/SCN2B/PIK3CG/CACNA1C/CACNA1D/NOS1AP/GAA/TMEM38A/ACTC1/DSP",41
"BP","GO:0071900","regulation of protein serine/threonine kinase activity","124/3706","479/17913",0.00320434622277918,0.0476987595887178,0.0425112394262931,"CDKN1A/THBS1/FAM20A/MAP3K14/ERN1/GADD45B/SAA1/EDN1/CXCL17/DUSP19/EDN3/NOD2/MAP3K6/FPR1/HHEX/IRAK2/CDKN3/CXCR4/PTPRC/TRIB3/PDGFA/PTPN22/IGF1/LAX1/IL1B/PIK3R5/PIK3CB/TNFAIP3/CCNL1/DUSP8/MAP3K8/RGS2/KIT/CEMIP/TLR4/PROK2/NOD1/FGF10/CHORDC1/UBC/PTPN1/DUSP4/APC/IRAK3/PKMYT1/CCND1/RASGRP1/CDKN2D/CDK5R2/MAPK8IP3/HACD3/MST1R/KSR1/PDCD4/CD300A/PKIA/SHC2/NTRK1/NOX4/ADAM8/YWHAG/CCNL2/ALK/EZH2/TRIB2/MAPK10/C5AR1/LAMTOR3/CDC6/DKK1/JAK2/TENM1/CD74/DIRAS3/HGS/ADAM17/STK4/PRKAR2A/TCL1A/GRM1/BLM/APOE/CKS2/MAGED1/FZD8/DBF4/CCNY/CDK5R1/BMP7/S1PR2/NR2F2/STK38/BIRC7/CALM1/KAT2B/LYN/FLT3/TDGF1/CDC37/HMGCR/PAK1/C1QTNF2/SHC1/RIPK2/CDKN2A/CD40LG/ADAM9/PIK3CG/MLKL/GADD45A/STK3/CDC25C/PRDX2/PLK1/EPHA4/MAP3K12/ERP29/AKAP13/FGF18/EPHB2/SFN/AGER/DUSP9/CD81",124
"BP","GO:0032740","positive regulation of interleukin-17 production","9/3706","17/17913",0.00328426938773743,0.0485342031743421,0.0432558236167809,"NOD2/OSM/PRKCQ/IL6/SLAMF6/LY9/IL2/MYD88/IL15",9
"BP","GO:0043373","CD4-positive, alpha-beta T cell lineage commitment","9/3706","17/17913",0.00328426938773743,0.0485342031743421,0.0432558236167809,"IRF4/STAT3/IL6/TBX21/SLAMF6/LY9/BATF/STAT6/SPN",9
"BP","GO:0070233","negative regulation of T cell apoptotic process","9/3706","17/17913",0.00328426938773743,0.0485342031743421,0.0432558236167809,"PRKCQ/HIF1A/ADA/JAK3/EFNA1/SLC46A2/IL7R/RAG1/DOCK8",9
"BP","GO:0030168","platelet activation","46/3706","152/17913",0.00330446036705374,0.0486346730506506,0.0433453668041449,"PLEK/SAA1/ITPR1/COMP/ABAT/PLSCR1/P2RX1/CEACAM1/PRKCQ/FCER1G/IL6/PDGFA/PIK3R5/PIK3CB/LCP2/GATA1/TLR4/FLNA/GNA15/FERMT3/GP1BA/PDGFRA/ADAMTS18/ALOX12/ITPR3/GP6/TSPAN32/F2RL3/MERTK/F2RL2/LCK/ENTPD2/TREML1/APOE/C1QTNF1/DGKH/VAV2/LYN/DGKG/GNA11/CD40LG/PIK3CG/TEC/VAV3/GNA13/DGKD",46
"BP","GO:0055076","transition metal ion homeostasis","34/3706","105/17913",0.00330696698088765,0.0486346730506506,0.0433453668041449,"MYC/STEAP1/SLC11A1/LCN2/TFR2/HIF1A/SLC25A28/S100A9/BMP6/BTBD9/CP/SLC46A1/EIF2AK1/S100A8/STEAP2/HMOX1/SLC30A1/FBXL5/B2M/LCK/SLC30A5/TF/SLC39A6/EPB42/NEO1/STEAP4/ATP6V1A/SCO2/SLC40A1/SCARA5/PICALM/CCDC115/SLC30A9/SKP1",34
"BP","GO:0042832","defense response to protozoan","10/3706","20/17913",0.00335964381909407,0.0491729686249223,0.043825119574181,"BCL3/IL10/IRF4/IRF8/SLC11A1/IL4R/BATF/ARG1/TSPAN32/CLEC7A",10
"BP","GO:0043369","CD4-positive or CD8-positive, alpha-beta T cell lineage commitment","10/3706","20/17913",0.00335964381909407,0.0491729686249223,0.043825119574181,"BCL2/IRF4/STAT3/IL6/TBX21/SLAMF6/LY9/BATF/STAT6/SPN",10
"BP","GO:0043406","positive regulation of MAP kinase activity","70/3706","250/17913",0.00337772257950854,0.0493195864950674,0.0439557918900998,"THBS1/MAP3K14/ERN1/GADD45B/SAA1/EDN1/CXCL17/DUSP19/EDN3/NOD2/MAP3K6/FPR1/IRAK2/CXCR4/PTPRC/PDGFA/IGF1/IL1B/PIK3R5/PIK3CB/MAP3K8/KIT/TLR4/PROK2/NOD1/FGF10/UBC/PTPN1/RASGRP1/MAPK8IP3/HACD3/MST1R/SHC2/NTRK1/NOX4/ADAM8/ALK/EZH2/MAPK10/C5AR1/LAMTOR3/DKK1/JAK2/TENM1/CD74/GRM1/MAGED1/FZD8/S1PR2/BIRC7/FLT3/TDGF1/PAK1/C1QTNF2/SHC1/RIPK2/CD40LG/ADAM9/PIK3CG/MLKL/GADD45A/PRDX2/EPHA4/MAP3K12/ERP29/AKAP13/FGF18/AGER/DUSP9/CD81",70
"BP","GO:0031076","embryonic camera-type eye development","15/3706","36/17913",0.0034326213077039,0.0498153715716969,0.0443976574287074,"RARA/STRA6/PAX2/TWIST1/TRAF3IP1/FGF10/PHACTR4/ALDH1A3/PPP1R13L/TBX2/HIPK2/FOXF2/BMP7/SP3/TH",15
"BP","GO:2000516","positive regulation of CD4-positive, alpha-beta T cell activation","15/3706","36/17913",0.0034326213077039,0.0498153715716969,0.0443976574287074,"NCKAP1L/XCL1/RARA/IL4R/PRKCQ/NFKBIZ/CD86/NFKBID/CD55/PRKCZ/ANXA1/SOCS5/RIPK2/CD160/CD81",15
"BP","GO:0048678","response to axon injury","26/3706","75/17913",0.00343610441373915,0.0498153715716969,0.0443976574287074,"SPP1/TNC/BCL2/AIF1/TYROBP/MAPK8IP3/ARG1/NTRK1/RTN4RL2/MATN2/JAK2/ISL1/NDEL1/KLK8/FOLR1/APOD/RTN4R/TNR/LYN/BAX/EPHA4/RGMA/LRP1/TXN2/KCNK2/APOA1",26
"CC","GO:0009897","external side of plasma membrane","86/3837","199/18678",3.13703488671e-13,2.16141703694319e-10,1.96807662366227e-10,"THBS1/ITGB2/P2RX1/CD79A/IL1RL1/TFR2/PTPRC/FCGR3A/CD163/KLRD1/AMOT/LRP2/FCER2/CCR5/CD69/IL2RG/CD244/KIT/ADA/TLR4/LAG3/SPA17/ACE/ITGA5/CLCN3/CCR1/IL1R1/FASLG/CXCL10/TMEM123/GP1BA/PDGFRA/SEMA7A/CD33/TGFBR3/S1PR1/CD8A/PRND/LY6G6C/ITGAM/BMPR1A/PDCD1/ADGRE1/RTN4RL2/VCAM1/LY6G5B/UMODL1/CD28/CD3E/IL2RA/CD74/CD5/IL2RB/IL7R/IGSF21/ANXA1/B2M/CD2/FCN1/FOLR1/MFGE8/STAB2/TF/KCNJ5/RTN4R/CXCL9/ANTXR2/ENPEP/TLR8/ECE1/ITGB6/CD40LG/ADAM9/ENOX2/NRCAM/ABCG1/ANTXR1/CA4/ATP6AP2/ADGRA3/TNFRSF9/ASTN1/MCAM/ANPEP/ICAM1/SCNN1G",86
"CC","GO:0098552","side of membrane","126/3837","359/18678",7.67269783724506e-11,2.64324440493092e-08,2.40680416368319e-08,"THBS1/HCK/ITGB2/P2RX1/CD79A/IL1RL1/EEF1A2/HLA-DRB1/TFR2/PTPRC/GRAMD1A/FCGR3A/PTPN22/CD163/KLRD1/AMOT/LRP2/FCER2/CCR5/HLA-B/HLA-DQB1/CD69/IL2RG/CD244/RGS2/KIT/ADA/KCNAB2/TLR4/HLA-G/LAG3/SPA17/GNA15/ACE/ITGA5/CLCN3/CCR1/PTPN1/RGS8/IL1R1/FASLG/CXCL10/TMEM123/GP1BA/CDH1/PDGFRA/SEMA7A/HLA-F/HLA-H/CD33/TGFBR3/S1PR1/CD8A/RGS1/PRND/LY6G6C/CNR2/ITGAM/HLA-DQA1/CYTH1/BMPR1A/PDCD1/ADGRE1/HLA-DPB1/HLA-DRA/RTN4RL2/VCAM1/LY6G5B/DLG1/UMODL1/CD28/HLA-A/CD3E/IL2RA/CD74/CD5/IL2RB/IL7R/IGSF21/ANXA1/B2M/CD2/FCN1/BDH1/FOLR1/HLA-DPA1/MFGE8/STAB2/CYTH3/TF/KCNJ5/CANX/RTN4R/CXCL9/ANTXR2/AJAP1/ENPEP/ERRFI1/TLR8/ECE1/HLA-E/ITGB6/RASA3/SPPL3/STAC3/CD40LG/ADAM9/ENOX2/NRCAM/RACGAP1/ABCG1/IKBKB/ANTXR1/CA4/FERMT2/ATP6AP2/TH/ADGRA3/TNFRSF9/ASTN1/MCAM/EPB41/SNX5/ANPEP/ICAM1/SCNN1G",126
"CC","GO:0072562","blood microparticle","64/3837","147/18678",2.23413406919522e-10,5.13106124558503e-08,4.67208387803632e-08,"HSPA6/SERPINA3/C1S/C1R/IGHD/IGLV3-25/ACTA1/IGHG4/STOM/PROS1/SERPING1/CFB/IGHV3-13/IGKV1-17/HSPA1L/C3/CP/IGLV1-47/CFH/IGHG1/HP/IGKV1-39/C4A/IGHG3/IGLV3-21/C4BPA/SERPINF2/IGLC3/IGHV3-23/IGKV3-15/IGHG2/IGKV1D-33/ORM2/F13A1/ORM1/IGKV2-30/C4B/IGHA1/CFHR1/IGHM/IGKV2D-28/IGKV1-5/MSN/ITIH1/APOE/GRIPAP1/TF/IGKV3-20/IGKV4-1/A2M/JCHAIN/HBE1/IGKV3D-11/HSPA1A/FN1/FCN2/HBG2/IGLC2/IGHV3-7/CFHR3/APOL1/APOA1/KRT1/ACTC1",64
"CC","GO:0030667","secretory granule membrane","102/3837","293/18678",7.85220114213059e-09,1.35254164673199e-06,1.23155575808154e-06,"GLIPR1/PLAUR/TLR2/GPR84/LILRB2/ITPR1/CR1/SLC11A1/FPR1/NCKAP1L/ITGB2/P2RX1/FCAR/CEACAM1/PTPRC/STOM/FCER1G/LAIR1/SIGLEC14/CD68/FPR2/OLR1/SLC27A2/TNFRSF1B/RAB27A/KCNAB2/RAP2C/ALDH3B1/IQGAP2/SYT2/FCGR2A/LGALS3/TYROBP/HLA-H/LAMP3/CD33/ADGRE5/CD58/TCIRG1/ITGAM/CD300A/SIGLEC5/ADAM8/ITGAL/NDUFC2/DNAJC13/TMEM184A/CD55/LILRB3/PTPRN2/C5AR1/LAMTOR3/DNAJC5/TBC1D10C/MLEC/TMEM63A/PRCP/MOSPD2/ITGAX/TRIP11/HVCN1/SIGLEC9/SYT9/SIRPB1/SLC30A5/CD38/CD53/CPNE3/VNN1/CD177/TMED10/ATAD3B/CXCR1/ATP6V1D/PHACTR2/CPE/NFAM1/SERPINB10/C3AR1/PGRMC1/DBH/SLC15A4/ORMDL3/STK10/MMP25/DIAPH1/RAB18/TMEM30A/CA4/RAB9B/ATP6AP2/DOK3/ADGRG3/RAP1B/GAA/ANPEP/TMED2/DSC1/NBEAL2/MAGT1/SLC2A3/DSP",102
"CC","GO:0043235","receptor complex","101/3837","292/18678",1.35685194903072e-08,1.86974198576434e-06,1.70249212973118e-06,"TLR2/GPR84/OSMR/ITGB2/CD79A/LRP1B/IL18R1/APBB1IP/IL4R/IL18RAP/TFR2/CEACAM1/IL6/GRIA3/KLRD1/LRP2/GRIN3B/OLR1/TNFRSF1B/CHRNB1/MUSK/TLR4/GRIA1/ITGA5/KLRC1/TNFRSF1A/CD3D/LY96/SKAP1/TM7SF2/GABBR2/KLRC2/LEPR/TGFBR3/CD8A/CD3G/CSF2RB/BMPR1B/ITPR3/TLR1/ITGAM/NTRK1/ITGAL/BMPR1A/OLFM2/TSPAN32/ZAP70/PLXDC1/CACNG4/IL6ST/CD3E/EPS8/AHR/PTPRN2/GPRC5C/IL2RA/CD74/MTTP/GABRB1/CACNG2/GABBR1/ITGAX/IL2RB/ADGRV1/INSRR/B2M/CD247/ITGA9/GRM1/CD8B/SORBS1/TF/ITGB7/RXRA/FCRL5/TAS1R3/GPR63/EMILIN1/TRAT1/HSPD1/GABRB2/LYN/OLFM3/PLXNA2/STXBP5/IL13RA1/ITGB6/SHISA9/ITGA7/IKBKB/VLDLR/GABRA2/GPR20/TOLLIP/ADCYAP1R1/IL6R/CD6/CD200R1/LRP1/GABRB3/CR2",101
"CC","GO:0101003","ficolin-1-rich granule membrane","31/3837","61/18678",1.4372181171832e-07,1.65040547123204e-05,1.5027754348091e-05,"LILRB2/CR1/SLC11A1/FPR1/NCKAP1L/ITGB2/FCAR/FCER1G/SIGLEC14/FPR2/LGALS3/CD58/TCIRG1/CD300A/SIGLEC5/ADAM8/CD55/PTPRN2/TBC1D10C/PRCP/ITGAX/ATAD3B/SERPINB10/DIAPH1/ATP6AP2/DOK3/GAA/DSC1/NBEAL2/SLC2A3/DSP",31
"CC","GO:0098802","plasma membrane receptor complex","59/3837","153/18678",2.23720759491258e-07,2.20205147556395e-05,2.00507628055323e-05,"TLR2/OSMR/ITGB2/CD79A/IL18R1/APBB1IP/IL18RAP/TFR2/CEACAM1/IL6/GRIA3/GRIN3B/CHRNB1/GRIA1/ITGA5/CD3D/SKAP1/GABBR2/CD8A/CD3G/CSF2RB/BMPR1B/TLR1/ITGAM/ITGAL/BMPR1A/OLFM2/TSPAN32/ZAP70/CACNG4/IL6ST/CD3E/EPS8/IL2RA/CACNG2/GABBR1/ITGAX/IL2RB/B2M/CD247/ITGA9/GRM1/CD8B/SORBS1/TF/ITGB7/EMILIN1/TRAT1/LYN/OLFM3/STXBP5/IL13RA1/ITGB6/SHISA9/ITGA7/IKBKB/TOLLIP/IL6R/CD6",59
"CC","GO:0042581","specific granule","59/3837","160/18678",1.28990048684491e-06,0.000111092679429518,0.000101155353968364,"PLAUR/GPR84/LCN2/LRG1/ITGB2/P2RX1/DOCK2/FCAR/CEACAM1/STOM/LAIR1/RETN/OSCAR/CHI3L1/FPR2/OLR1/SLC27A2/TNFRSF1B/RAB27A/KCNAB2/CLCN3/ALDH3B1/HP/CD33/ITGAM/ARG1/FRK/ADAM8/ITGAL/BPI/ORM2/ORM1/LAMTOR3/DNAJC5/MLEC/TMEM63A/AOC1/MOSPD2/B2M/HVCN1/CD53/PTX3/CD177/SLPI/ATP6V1D/CFP/C3AR1/PGRMC1/SLC15A4/ORMDL3/STK10/MMP25/FOLR3/TMEM30A/TOLLIP/GHDC/TCN1/ADGRG3/SLC2A3",59
"CC","GO:0070820","tertiary granule","58/3837","164/18678",7.17669332999683e-06,0.000549415744929757,0.000500270084757674,"GPR84/LILRB2/CR1/SLC11A1/FPR1/NCKAP1L/LRG1/ITGB2/FCAR/CEACAM1/STOM/FCER1G/LAIR1/SIGLEC14/OSCAR/FPR2/OLR1/KCNAB2/RAP2C/CTSS/LGALS3/HP/CD33/TNFAIP6/CD58/ASAH1/TCIRG1/ITGAM/CD300A/SIGLEC5/ADAM8/CD55/ORM1/PTPRN2/LAMTOR3/TBC1D10C/TMEM63A/PRCP/ITGAX/B2M/CD53/PTX3/CD177/ATAD3B/CFP/IDH1/SERPINB10/DIAPH1/FOLR3/ATP6AP2/DOK3/TCN1/GAA/DSC1/NBEAL2/MMP9/SLC2A3/DSP",58
"CC","GO:0098797","plasma membrane protein complex","131/3837","451/18678",8.86270865342581e-06,0.000610640626221038,0.000556018353414924,"TLR2/HLA-DOB/KCNQ3/OSMR/AMIGO1/ITGB2/CD79A/IL18R1/CACNB3/APBB1IP/SCN8A/HLA-DRB1/IL18RAP/TFR2/CEACAM1/IL6/TBC1D5/GRIA3/IGF1/GRIN3B/HLA-B/HLA-DQB1/NCF2/CHRNB1/KCNAB2/HLA-G/C7/GNA15/ABCA2/GRIA1/ITGA5/CD3D/APC/SKAP1/SCN4B/GABBR2/CDH1/HLA-F/CACNA1G/HLA-H/TGFBR3/CD8A/CD3G/SUMO1/CSF2RB/BMPR1B/TLR1/ITGAM/HLA-DQA1/ADAM8/ITGAL/BMPR1A/KCND3/OLFM2/TSPAN32/ZAP70/HLA-DPB1/HLA-DRA/CACNG4/VCAM1/DLG1/HLA-A/SMAD7/IL6ST/CD3E/EPS8/KCNE3/IL2RA/KCNK6/CD74/GJB1/CACNG2/GABBR1/ITGAX/IL2RB/B2M/CD247/ITGA9/GRM1/FXYD2/GJC2/FAS/HLA-DPA1/CACNA1A/CD8B/KCNN4/SORBS1/FZD8/KCNS1/SCN1B/TF/ITGB7/ATP1B2/KCNJ5/TMED10/KCNQ1/EMILIN1/NEO1/TRAT1/HCN4/CORO1C/LYN/KCNIP4/DLG2/OLFM3/SHC1/KCNE1/STXBP5/HLA-E/IL13RA1/ITGB6/SCN2B/SHISA9/STAC3/CACNA1C/LRRC52/ITGA7/AP2A1/IKBKB/PICALM/KCNS2/TOLLIP/CACNA1D/CASP10/IL6R/NOS1AP/CD6/KCNQ5/LRP1/KCNK2/MPP7",131
"CC","GO:0042101","T cell receptor complex","12/3837","17/18678",1.21235710576438e-05,0.000759376405337868,0.000691449602904849,"APBB1IP/CEACAM1/CD3D/SKAP1/CD8A/CD3G/ZAP70/CD3E/CD247/CD8B/TRAT1/CD6",12
"CC","GO:0042611","MHC protein complex","15/3837","25/18678",1.87673076110184e-05,0.00107755624533264,0.000981168011944471,"HLA-DOB/HLA-DRB1/HLA-B/HLA-DQB1/HLA-G/HLA-F/HLA-H/HLA-DQA1/HLA-DPB1/HLA-DRA/HLA-A/CD74/B2M/HLA-DPA1/HLA-E",15
"CC","GO:0035579","specific granule membrane","36/3837","91/18678",2.52756359263138e-05,0.00133960870409463,0.00121977967709174,"PLAUR/GPR84/ITGB2/P2RX1/FCAR/CEACAM1/STOM/LAIR1/FPR2/OLR1/SLC27A2/TNFRSF1B/KCNAB2/ALDH3B1/CD33/ITGAM/ADAM8/ITGAL/LAMTOR3/DNAJC5/MLEC/TMEM63A/MOSPD2/HVCN1/CD53/CD177/ATP6V1D/C3AR1/PGRMC1/SLC15A4/ORMDL3/STK10/MMP25/TMEM30A/ADGRG3/SLC2A3",36
